country_code,year,indicator_code,value
ARB,2010,NY.GDP.PCAP.CD,5928.30535993301
ARB,2011,NY.GDP.PCAP.CD,6894.19536785393
ARB,2012,NY.GDP.PCAP.CD,7362.6299087983
ARB,2013,NY.GDP.PCAP.CD,7351.94811264419
ARB,2014,NY.GDP.PCAP.CD,7311.28996894348
ARB,2015,NY.GDP.PCAP.CD,6262.04168490023
ARB,2016,NY.GDP.PCAP.CD,6012.51244365971
ARB,2017,NY.GDP.PCAP.CD,6066.72679100575
ARB,2018,NY.GDP.PCAP.CD,6668.2167280195
ARB,2019,NY.GDP.PCAP.CD,6638.48541455372
ARB,2020,NY.GDP.PCAP.CD,5722.48099531674
ARB,2021,NY.GDP.PCAP.CD,6681.70895180141
ARB,2022,NY.GDP.PCAP.CD,7931.61789279006
ARB,2023,NY.GDP.PCAP.CD,7479.68809103279
ARB,2024,NY.GDP.PCAP.CD,7521.15330929761
ARB,1991,SL.UEM.TOTL.ZS,11.9145083824283
ARB,1992,SL.UEM.TOTL.ZS,12.1603853600891
ARB,1993,SL.UEM.TOTL.ZS,12.9182743533617
ARB,1994,SL.UEM.TOTL.ZS,13.0251716620291
ARB,1995,SL.UEM.TOTL.ZS,13.516862533383
ARB,1996,SL.UEM.TOTL.ZS,12.4771777786255
ARB,1997,SL.UEM.TOTL.ZS,12.011082437016
ARB,1998,SL.UEM.TOTL.ZS,11.9646898565116
ARB,1999,SL.UEM.TOTL.ZS,12.1448058645914
ARB,2000,SL.UEM.TOTL.ZS,12.6274870577085
ARB,2001,SL.UEM.TOTL.ZS,12.5058820000806
ARB,2002,SL.UEM.TOTL.ZS,12.512529502018
ARB,2003,SL.UEM.TOTL.ZS,12.4563510932562
ARB,2004,SL.UEM.TOTL.ZS,11.4330020298883
ARB,2005,SL.UEM.TOTL.ZS,11.2407250571004
ARB,2006,SL.UEM.TOTL.ZS,10.5232380711626
ARB,2007,SL.UEM.TOTL.ZS,10.1508222413371
ARB,2008,SL.UEM.TOTL.ZS,9.88041977711216
ARB,2009,SL.UEM.TOTL.ZS,9.46639460138819
ARB,2010,SL.UEM.TOTL.ZS,9.57747395203384
ARB,2011,SL.UEM.TOTL.ZS,10.6932959358852
ARB,2012,SL.UEM.TOTL.ZS,11.074941957709
ARB,2013,SL.UEM.TOTL.ZS,11.0437281019773
ARB,2014,SL.UEM.TOTL.ZS,11.0374017204054
ARB,2015,SL.UEM.TOTL.ZS,11.1489135724281
ARB,2016,SL.UEM.TOTL.ZS,10.8562902038262
ARB,2017,SL.UEM.TOTL.ZS,11.1131075474704
ARB,2018,SL.UEM.TOTL.ZS,10.6597396349929
ARB,2019,SL.UEM.TOTL.ZS,10.2160980238311
ARB,2020,SL.UEM.TOTL.ZS,11.3256125416623
ARB,2021,SL.UEM.TOTL.ZS,10.8896587837575
ARB,2022,SL.UEM.TOTL.ZS,9.9535706462442
ARB,2023,SL.UEM.TOTL.ZS,9.58139714330624
ARB,2024,SL.UEM.TOTL.ZS,9.46123835606295
ARE,1991,NY.GDP.PCAP.CD,25690.9686321448
ARE,1992,NY.GDP.PCAP.CD,25648.2727760844
ARE,1993,NY.GDP.PCAP.CD,25032.7822702907
ARE,1994,NY.GDP.PCAP.CD,25472.6396578979
ARE,1995,NY.GDP.PCAP.CD,27003.2006807782
ARE,1996,NY.GDP.PCAP.CD,28323.1650870532
ARE,1997,NY.GDP.PCAP.CD,27982.7957040564
ARE,1998,NY.GDP.PCAP.CD,24889.4269192279
ARE,1999,NY.GDP.PCAP.CD,25855.8605046587
ARE,2000,NY.GDP.PCAP.CD,29865.502347066
ARE,2001,NY.GDP.PCAP.CD,27745.1708087672
ARE,2002,NY.GDP.PCAP.CD,27753.6089526346
ARE,2003,NY.GDP.PCAP.CD,29659.5428567811
ARE,2004,NY.GDP.PCAP.CD,33376.7152295209
ARE,2005,NY.GDP.PCAP.CD,38719.3138307623
ARE,2006,NY.GDP.PCAP.CD,44342.6048322482
ARE,2007,NY.GDP.PCAP.CD,45854.7325158162
ARE,2008,NY.GDP.PCAP.CD,50054.1700681803
ARE,2009,NY.GDP.PCAP.CD,37803.0663738777
ARE,2010,NY.GDP.PCAP.CD,43696.6712590463
ARE,2011,NY.GDP.PCAP.CD,50789.050540755
ARE,2012,NY.GDP.PCAP.CD,52034.4762476071
ARE,2013,NY.GDP.PCAP.CD,52023.5170959441
ARE,2014,NY.GDP.PCAP.CD,51381.4069901746
ARE,2015,NY.GDP.PCAP.CD,43534.9972694631
ARE,2016,NY.GDP.PCAP.CD,41326.4018161569
ARE,2017,NY.GDP.PCAP.CD,42340.5917160161
ARE,2018,NY.GDP.PCAP.CD,45689.8570049401
ARE,2019,NY.GDP.PCAP.CD,44251.4541398817
ARE,2020,NY.GDP.PCAP.CD,37173.8754093066
ARE,2021,NY.GDP.PCAP.CD,43360.0211001327
ARE,2022,NY.GDP.PCAP.CD,49899.0652975197
ARE,2023,NY.GDP.PCAP.CD,49040.6947521035
ARE,2024,NY.GDP.PCAP.CD,49377.5643384379
ARE,1991,SL.UEM.TOTL.ZS,1.625
ARE,1992,SL.UEM.TOTL.ZS,1.713
ARE,1993,SL.UEM.TOTL.ZS,1.905
ARE,1994,SL.UEM.TOTL.ZS,1.836
ARE,1995,SL.UEM.TOTL.ZS,1.8
ARE,1996,SL.UEM.TOTL.ZS,1.834
ARE,1997,SL.UEM.TOTL.ZS,1.904
ARE,1998,SL.UEM.TOTL.ZS,2.068
ARE,1999,SL.UEM.TOTL.ZS,2.197
ARE,2000,SL.UEM.TOTL.ZS,2.25
ARE,2001,SL.UEM.TOTL.ZS,2.444
ARE,2002,SL.UEM.TOTL.ZS,2.661
ARE,2003,SL.UEM.TOTL.ZS,2.908
ARE,2004,SL.UEM.TOTL.ZS,2.965
ARE,2005,SL.UEM.TOTL.ZS,3.12
ARE,2006,SL.UEM.TOTL.ZS,2.963
ARE,2007,SL.UEM.TOTL.ZS,2.936
ARE,2008,SL.UEM.TOTL.ZS,2.821
ARE,2009,SL.UEM.TOTL.ZS,2.944
ARE,2010,SL.UEM.TOTL.ZS,2.811
ARE,2011,SL.UEM.TOTL.ZS,2.596
ARE,2012,SL.UEM.TOTL.ZS,2.327
ARE,2013,SL.UEM.TOTL.ZS,2.126
ARE,2014,SL.UEM.TOTL.ZS,2.002
ARE,2015,SL.UEM.TOTL.ZS,1.793
ARE,2016,SL.UEM.TOTL.ZS,1.64
ARE,2017,SL.UEM.TOTL.ZS,2.462
ARE,2018,SL.UEM.TOTL.ZS,2.236
ARE,2019,SL.UEM.TOTL.ZS,2.331
ARE,2020,SL.UEM.TOTL.ZS,4.294
ARE,2021,SL.UEM.TOTL.ZS,3.105
ARE,2022,SL.UEM.TOTL.ZS,2.872
ARE,2023,SL.UEM.TOTL.ZS,2.151
ARE,2024,SL.UEM.TOTL.ZS,2.133
ARG,1991,NY.GDP.PCAP.CD,5709.24784079504
ARG,1992,NY.GDP.PCAP.CD,6789.99611136495
ARG,1993,NY.GDP.PCAP.CD,6931.85596375876
ARG,1994,NY.GDP.PCAP.CD,7437.56242327594
ARG,1995,NY.GDP.PCAP.CD,7357.6162773788
ARG,1996,NY.GDP.PCAP.CD,7663.21271287469
ARG,1997,NY.GDP.PCAP.CD,8146.78710021431
ARG,1998,NY.GDP.PCAP.CD,8218.99212764682
ARG,1999,NY.GDP.PCAP.CD,7705.54288252851
ARG,2000,NY.GDP.PCAP.CD,7637.01489203628
ARG,2001,NY.GDP.PCAP.CD,7141.47507662826
ARG,2002,NY.GDP.PCAP.CD,2569.69963519124
ARG,2003,NY.GDP.PCAP.CD,3320.47775133903
ARG,2004,NY.GDP.PCAP.CD,4242.02099089422
ARG,2005,NY.GDP.PCAP.CD,5067.65342293276
ARG,2006,NY.GDP.PCAP.CD,5869.38028970204
ARG,2007,NY.GDP.PCAP.CD,7185.25155147027
ARG,2008,NY.GDP.PCAP.CD,8944.1102657357
ARG,2009,NY.GDP.PCAP.CD,8150.23527028221
ARG,2010,NY.GDP.PCAP.CD,10260.1313108254
ARG,2011,NY.GDP.PCAP.CD,12704.2831819684
ARG,2012,NY.GDP.PCAP.CD,12949.717486654
ARG,2013,NY.GDP.PCAP.CD,12963.675773326
ARG,2014,NY.GDP.PCAP.CD,12233.1444119186
ARG,2015,NY.GDP.PCAP.CD,13679.6264980954
ARG,2016,NY.GDP.PCAP.CD,12699.9623137756
ARG,2017,NY.GDP.PCAP.CD,14532.5009308511
ARG,2018,NY.GDP.PCAP.CD,11752.7998922979
ARG,2019,NY.GDP.PCAP.CD,9955.97478680428
ARG,2020,NY.GDP.PCAP.CD,8535.59938004389
ARG,2021,NY.GDP.PCAP.CD,10738.0179223384
ARG,2022,NY.GDP.PCAP.CD,13935.6811110049
ARG,2023,NY.GDP.PCAP.CD,14187.4827252965
ARG,2024,NY.GDP.PCAP.CD,13858.2039802008
ARG,1991,SL.UEM.TOTL.ZS,5.44
ARG,1992,SL.UEM.TOTL.ZS,6.36
ARG,1993,SL.UEM.TOTL.ZS,10.1
ARG,1994,SL.UEM.TOTL.ZS,11.76
ARG,1995,SL.UEM.TOTL.ZS,18.8
ARG,1996,SL.UEM.TOTL.ZS,17.11
ARG,1997,SL.UEM.TOTL.ZS,14.82
ARG,1998,SL.UEM.TOTL.ZS,12.65
ARG,1999,SL.UEM.TOTL.ZS,14.05
ARG,2000,SL.UEM.TOTL.ZS,15.0
ARG,2001,SL.UEM.TOTL.ZS,17.32
ARG,2002,SL.UEM.TOTL.ZS,19.59
ARG,2003,SL.UEM.TOTL.ZS,15.36
ARG,2004,SL.UEM.TOTL.ZS,13.522
ARG,2005,SL.UEM.TOTL.ZS,11.506
ARG,2006,SL.UEM.TOTL.ZS,10.078
ARG,2007,SL.UEM.TOTL.ZS,8.47
ARG,2008,SL.UEM.TOTL.ZS,7.837
ARG,2009,SL.UEM.TOTL.ZS,8.645
ARG,2010,SL.UEM.TOTL.ZS,7.714
ARG,2011,SL.UEM.TOTL.ZS,7.18
ARG,2012,SL.UEM.TOTL.ZS,7.217
ARG,2013,SL.UEM.TOTL.ZS,7.1
ARG,2014,SL.UEM.TOTL.ZS,7.268
ARG,2015,SL.UEM.TOTL.ZS,7.579
ARG,2016,SL.UEM.TOTL.ZS,8.085
ARG,2017,SL.UEM.TOTL.ZS,8.347
ARG,2018,SL.UEM.TOTL.ZS,9.22
ARG,2019,SL.UEM.TOTL.ZS,9.843
ARG,2020,SL.UEM.TOTL.ZS,11.461
ARG,2021,SL.UEM.TOTL.ZS,8.736
ARG,2022,SL.UEM.TOTL.ZS,6.805
ARG,2023,SL.UEM.TOTL.ZS,6.139
ARG,2024,SL.UEM.TOTL.ZS,7.876
ARM,1991,NY.GDP.PCAP.CD,572.740260900977
ARM,1992,NY.GDP.PCAP.CD,356.350780006933
ARM,1993,NY.GDP.PCAP.CD,347.870644720878
ARM,1994,NY.GDP.PCAP.CD,390.879964297655
ARM,1995,NY.GDP.PCAP.CD,443.924860857976
ARM,1996,NY.GDP.PCAP.CD,487.068624404558
ARM,1997,NY.GDP.PCAP.CD,505.035887057966
ARM,1998,NY.GDP.PCAP.CD,590.239947333459
ARM,1999,NY.GDP.PCAP.CD,582.669886150895
ARM,2000,NY.GDP.PCAP.CD,593.450581742282
ARM,2001,NY.GDP.PCAP.CD,659.588988535629
ARM,2002,NY.GDP.PCAP.CD,742.651118319819
ARM,2003,NY.GDP.PCAP.CD,882.030167695474
ARM,2004,NY.GDP.PCAP.CD,1130.08791444158
ARM,2005,NY.GDP.PCAP.CD,1557.48458908655
ARM,2006,NY.GDP.PCAP.CD,2041.65267068997
ARM,2007,NY.GDP.PCAP.CD,2962.70234594569
ARM,2008,NY.GDP.PCAP.CD,3777.66859313767
ARM,2009,NY.GDP.PCAP.CD,2820.5926553347
ARM,2010,NY.GDP.PCAP.CD,3041.34450723339
ARM,2011,NY.GDP.PCAP.CD,3349.55309771906
ARM,2012,NY.GDP.PCAP.CD,3511.56399687426
ARM,2013,NY.GDP.PCAP.CD,3680.16692158886
ARM,2014,NY.GDP.PCAP.CD,3852.11800610384
ARM,2015,NY.GDP.PCAP.CD,3512.39350276709
ARM,2016,NY.GDP.PCAP.CD,3524.42476874707
ARM,2017,NY.GDP.PCAP.CD,3869.05373867752
ARM,2018,NY.GDP.PCAP.CD,4196.00562301769
ARM,2019,NY.GDP.PCAP.CD,4597.22887399548
ARM,2020,NY.GDP.PCAP.CD,4268.68093304583
ARM,2021,NY.GDP.PCAP.CD,4685.17997128509
ARM,2022,NY.GDP.PCAP.CD,6571.97445545099
ARM,2023,NY.GDP.PCAP.CD,8125.27395754003
ARM,2024,NY.GDP.PCAP.CD,8500.60522486719
ARM,1991,SL.UEM.TOTL.ZS,1.783
ARM,1992,SL.UEM.TOTL.ZS,1.8
ARM,1993,SL.UEM.TOTL.ZS,5.3
ARM,1994,SL.UEM.TOTL.ZS,6.6
ARM,1995,SL.UEM.TOTL.ZS,6.7
ARM,1996,SL.UEM.TOTL.ZS,9.3
ARM,1997,SL.UEM.TOTL.ZS,10.8
ARM,1998,SL.UEM.TOTL.ZS,9.4
ARM,1999,SL.UEM.TOTL.ZS,11.2
ARM,2000,SL.UEM.TOTL.ZS,11.095
ARM,2001,SL.UEM.TOTL.ZS,10.992
ARM,2002,SL.UEM.TOTL.ZS,10.833
ARM,2003,SL.UEM.TOTL.ZS,10.705
ARM,2004,SL.UEM.TOTL.ZS,10.617
ARM,2005,SL.UEM.TOTL.ZS,10.54
ARM,2006,SL.UEM.TOTL.ZS,10.465
ARM,2007,SL.UEM.TOTL.ZS,10.394
ARM,2008,SL.UEM.TOTL.ZS,17.1
ARM,2009,SL.UEM.TOTL.ZS,19.295
ARM,2010,SL.UEM.TOTL.ZS,19.523
ARM,2011,SL.UEM.TOTL.ZS,18.884
ARM,2012,SL.UEM.TOTL.ZS,17.511
ARM,2013,SL.UEM.TOTL.ZS,16.576
ARM,2014,SL.UEM.TOTL.ZS,17.498
ARM,2015,SL.UEM.TOTL.ZS,18.261
ARM,2016,SL.UEM.TOTL.ZS,17.617
ARM,2017,SL.UEM.TOTL.ZS,17.704
ARM,2018,SL.UEM.TOTL.ZS,18.966
ARM,2019,SL.UEM.TOTL.ZS,18.304
ARM,2020,SL.UEM.TOTL.ZS,18.175
ARM,2021,SL.UEM.TOTL.ZS,15.469
ARM,2022,SL.UEM.TOTL.ZS,13.379
ARM,2023,SL.UEM.TOTL.ZS,13.245
ARM,2024,SL.UEM.TOTL.ZS,13.329
ASM,1991,NY.GDP.PCAP.CD,
ASM,1992,NY.GDP.PCAP.CD,
ASM,1993,NY.GDP.PCAP.CD,
ASM,1994,NY.GDP.PCAP.CD,
ASM,1995,NY.GDP.PCAP.CD,
ASM,1996,NY.GDP.PCAP.CD,
ASM,1997,NY.GDP.PCAP.CD,
ASM,1998,NY.GDP.PCAP.CD,
ASM,1999,NY.GDP.PCAP.CD,
ASM,2000,NY.GDP.PCAP.CD,
ASM,2001,NY.GDP.PCAP.CD,
ASM,2002,NY.GDP.PCAP.CD,8972.69636535698
ASM,2003,NY.GDP.PCAP.CD,9197.66196836987
ASM,2004,NY.GDP.PCAP.CD,8958.42866697173
ASM,2005,NY.GDP.PCAP.CD,8831.26975996609
ASM,2006,NY.GDP.PCAP.CD,8745.16621137404
ASM,2007,NY.GDP.PCAP.CD,9231.37240924563
ASM,2008,NY.GDP.PCAP.CD,10030.8089130902
ASM,2009,NY.GDP.PCAP.CD,12156.0293905777
ASM,2010,NY.GDP.PCAP.CD,10375.1720141957
ASM,2011,NY.GDP.PCAP.CD,10383.459331451
ASM,2012,NY.GDP.PCAP.CD,11745.4899153958
ASM,2013,NY.GDP.PCAP.CD,11813.5022034589
ASM,2014,NY.GDP.PCAP.CD,12026.3344929488
ASM,2015,NY.GDP.PCAP.CD,12727.4102651386
ASM,2016,NY.GDP.PCAP.CD,12843.3342903627
ASM,2017,NY.GDP.PCAP.CD,11863.6839452565
ASM,2018,NY.GDP.PCAP.CD,12552.0546868861
ASM,2019,NY.GDP.PCAP.CD,12886.1359517218
ASM,2020,NY.GDP.PCAP.CD,14489.2586563775
ASM,2021,NY.GDP.PCAP.CD,15236.1604875571
ASM,2022,NY.GDP.PCAP.CD,18017.4589383973
ASM,2023,NY.GDP.PCAP.CD,
ASM,2024,NY.GDP.PCAP.CD,
ASM,1991,SL.UEM.TOTL.ZS,
ASM,1992,SL.UEM.TOTL.ZS,
ASM,1993,SL.UEM.TOTL.ZS,
ASM,1994,SL.UEM.TOTL.ZS,
ASM,1995,SL.UEM.TOTL.ZS,
ASM,1996,SL.UEM.TOTL.ZS,
ASM,1997,SL.UEM.TOTL.ZS,
ASM,1998,SL.UEM.TOTL.ZS,
ASM,1999,SL.UEM.TOTL.ZS,
ASM,2000,SL.UEM.TOTL.ZS,
ASM,2001,SL.UEM.TOTL.ZS,
ASM,2002,SL.UEM.TOTL.ZS,
ASM,2003,SL.UEM.TOTL.ZS,
ASM,2004,SL.UEM.TOTL.ZS,
ASM,2005,SL.UEM.TOTL.ZS,
ASM,2006,SL.UEM.TOTL.ZS,
ASM,2007,SL.UEM.TOTL.ZS,
ASM,2008,SL.UEM.TOTL.ZS,
ASM,2009,SL.UEM.TOTL.ZS,
ASM,2010,SL.UEM.TOTL.ZS,
ASM,2011,SL.UEM.TOTL.ZS,
ASM,2012,SL.UEM.TOTL.ZS,
ASM,2013,SL.UEM.TOTL.ZS,
ASM,2014,SL.UEM.TOTL.ZS,
ASM,2015,SL.UEM.TOTL.ZS,
ASM,2016,SL.UEM.TOTL.ZS,
ASM,2017,SL.UEM.TOTL.ZS,
ASM,2018,SL.UEM.TOTL.ZS,
ASM,2019,SL.UEM.TOTL.ZS,
ASM,2020,SL.UEM.TOTL.ZS,
ASM,2021,SL.UEM.TOTL.ZS,
ASM,2022,SL.UEM.TOTL.ZS,
ASM,2023,SL.UEM.TOTL.ZS,
ASM,2024,SL.UEM.TOTL.ZS,
ATG,1991,NY.GDP.PCAP.CD,7956.47430919648
ATG,1992,NY.GDP.PCAP.CD,8153.73786307269
ATG,1993,NY.GDP.PCAP.CD,8624.62016806628
ATG,1994,NY.GDP.PCAP.CD,9351.48753768505
ATG,1995,NY.GDP.PCAP.CD,9034.47552907143
ATG,1996,NY.GDP.PCAP.CD,9756.08717951992
ATG,1997,NY.GDP.PCAP.CD,10336.2591617838
ATG,1998,NY.GDP.PCAP.CD,10906.8785406961
ATG,1999,NY.GDP.PCAP.CD,11342.3349230913
ATG,2000,NY.GDP.PCAP.CD,12027.4949768222
ATG,2001,NY.GDP.PCAP.CD,11539.1825063308
ATG,2002,NY.GDP.PCAP.CD,11658.6949915956
ATG,2003,NY.GDP.PCAP.CD,12173.2319860305
ATG,2004,NY.GDP.PCAP.CD,13037.8895772257
ATG,2005,NY.GDP.PCAP.CD,14368.5708796058
ATG,2006,NY.GDP.PCAP.CD,16173.8136329968
ATG,2007,NY.GDP.PCAP.CD,18204.5124043068
ATG,2008,NY.GDP.PCAP.CD,18786.6743142216
ATG,2009,NY.GDP.PCAP.CD,16472.2478528568
ATG,2010,NY.GDP.PCAP.CD,15217.3950790922
ATG,2011,NY.GDP.PCAP.CD,14911.7275084471
ATG,2012,NY.GDP.PCAP.CD,15639.8078114787
ATG,2013,NY.GDP.PCAP.CD,15051.5113587425
ATG,2014,NY.GDP.PCAP.CD,15532.1062063584
ATG,2015,NY.GDP.PCAP.CD,16077.6340769406
ATG,2016,NY.GDP.PCAP.CD,16556.8551801588
ATG,2017,NY.GDP.PCAP.CD,16965.7288273816
ATG,2018,NY.GDP.PCAP.CD,18273.4270684912
ATG,2019,NY.GDP.PCAP.CD,18896.3721832248
ATG,2020,NY.GDP.PCAP.CD,15369.6082250401
ATG,2021,NY.GDP.PCAP.CD,17348.6006987182
ATG,2022,NY.GDP.PCAP.CD,20105.1989085164
ATG,2023,NY.GDP.PCAP.CD,21494.5474000727
ATG,2024,NY.GDP.PCAP.CD,23725.7903725506
ATG,1991,SL.UEM.TOTL.ZS,
ATG,1992,SL.UEM.TOTL.ZS,
ATG,1993,SL.UEM.TOTL.ZS,
ATG,1994,SL.UEM.TOTL.ZS,
ATG,1995,SL.UEM.TOTL.ZS,
ATG,1996,SL.UEM.TOTL.ZS,
ATG,1997,SL.UEM.TOTL.ZS,
ATG,1998,SL.UEM.TOTL.ZS,
ATG,1999,SL.UEM.TOTL.ZS,
ATG,2000,SL.UEM.TOTL.ZS,
ATG,2001,SL.UEM.TOTL.ZS,
ATG,2002,SL.UEM.TOTL.ZS,
ATG,2003,SL.UEM.TOTL.ZS,
ATG,2004,SL.UEM.TOTL.ZS,
ATG,2005,SL.UEM.TOTL.ZS,
ATG,2006,SL.UEM.TOTL.ZS,
ATG,2007,SL.UEM.TOTL.ZS,
ATG,2008,SL.UEM.TOTL.ZS,
ATG,2009,SL.UEM.TOTL.ZS,
ATG,2010,SL.UEM.TOTL.ZS,
ATG,2011,SL.UEM.TOTL.ZS,
ATG,2012,SL.UEM.TOTL.ZS,
ATG,2013,SL.UEM.TOTL.ZS,
ATG,2014,SL.UEM.TOTL.ZS,
ATG,2015,SL.UEM.TOTL.ZS,
ATG,2016,SL.UEM.TOTL.ZS,
ATG,2017,SL.UEM.TOTL.ZS,
ATG,2018,SL.UEM.TOTL.ZS,
ATG,2019,SL.UEM.TOTL.ZS,
ATG,2020,SL.UEM.TOTL.ZS,
ATG,2021,SL.UEM.TOTL.ZS,
ATG,2022,SL.UEM.TOTL.ZS,
ATG,2023,SL.UEM.TOTL.ZS,
ATG,2024,SL.UEM.TOTL.ZS,
AUS,1991,NY.GDP.PCAP.CD,18859.9074576986
AUS,1992,NY.GDP.PCAP.CD,18624.1877335866
AUS,1993,NY.GDP.PCAP.CD,17699.8764915704
AUS,1994,NY.GDP.PCAP.CD,18129.6353064456
AUS,1995,NY.GDP.PCAP.CD,20448.1219685874
AUS,1996,NY.GDP.PCAP.CD,22021.7839065228
AUS,1997,NY.GDP.PCAP.CD,23646.6230457327
AUS,1998,NY.GDP.PCAP.CD,21479.1142020092
AUS,1999,NY.GDP.PCAP.CD,20712.6697805564
AUS,2000,NY.GDP.PCAP.CD,21870.4159669594
AUS,2001,NY.GDP.PCAP.CD,19695.7297379144
AUS,2002,NY.GDP.PCAP.CD,20301.8431713256
AUS,2003,NY.GDP.PCAP.CD,23718.1338501868
AUS,2004,NY.GDP.PCAP.CD,30836.7306824685
AUS,2005,NY.GDP.PCAP.CD,34479.7679298388
AUS,2006,NY.GDP.PCAP.CD,36595.7071548423
AUS,2007,NY.GDP.PCAP.CD,41051.6120652288
AUS,2008,NY.GDP.PCAP.CD,49701.2817843335
AUS,2009,NY.GDP.PCAP.CD,42816.5674002829
AUS,2010,NY.GDP.PCAP.CD,52144.6654705468
AUS,2011,NY.GDP.PCAP.CD,62605.600458306
AUS,2012,NY.GDP.PCAP.CD,68072.8732340801
AUS,2013,NY.GDP.PCAP.CD,68190.7010035651
AUS,2014,NY.GDP.PCAP.CD,62544.0873773726
AUS,2015,NY.GDP.PCAP.CD,56739.0265346593
AUS,2016,NY.GDP.PCAP.CD,49888.0410842736
AUS,2017,NY.GDP.PCAP.CD,53901.7145392154
AUS,2018,NY.GDP.PCAP.CD,57196.4220783778
AUS,2019,NY.GDP.PCAP.CD,54972.7017885437
AUS,2020,NY.GDP.PCAP.CD,51791.540179984
AUS,2021,NY.GDP.PCAP.CD,60607.7788605166
AUS,2022,NY.GDP.PCAP.CD,64997.0136536475
AUS,2023,NY.GDP.PCAP.CD,64835.9199754535
AUS,2024,NY.GDP.PCAP.CD,64407.484256932
AUS,1991,SL.UEM.TOTL.ZS,9.586
AUS,1992,SL.UEM.TOTL.ZS,10.733
AUS,1993,SL.UEM.TOTL.ZS,10.879
AUS,1994,SL.UEM.TOTL.ZS,9.724
AUS,1995,SL.UEM.TOTL.ZS,8.473
AUS,1996,SL.UEM.TOTL.ZS,8.509
AUS,1997,SL.UEM.TOTL.ZS,8.367
AUS,1998,SL.UEM.TOTL.ZS,7.684
AUS,1999,SL.UEM.TOTL.ZS,6.876
AUS,2000,SL.UEM.TOTL.ZS,6.288
AUS,2001,SL.UEM.TOTL.ZS,6.747
AUS,2002,SL.UEM.TOTL.ZS,6.375
AUS,2003,SL.UEM.TOTL.ZS,5.933
AUS,2004,SL.UEM.TOTL.ZS,5.399
AUS,2005,SL.UEM.TOTL.ZS,5.036
AUS,2006,SL.UEM.TOTL.ZS,4.785
AUS,2007,SL.UEM.TOTL.ZS,4.381
AUS,2008,SL.UEM.TOTL.ZS,4.242
AUS,2009,SL.UEM.TOTL.ZS,5.565
AUS,2010,SL.UEM.TOTL.ZS,5.214
AUS,2011,SL.UEM.TOTL.ZS,5.083
AUS,2012,SL.UEM.TOTL.ZS,5.225
AUS,2013,SL.UEM.TOTL.ZS,5.663
AUS,2014,SL.UEM.TOTL.ZS,6.078
AUS,2015,SL.UEM.TOTL.ZS,6.055
AUS,2016,SL.UEM.TOTL.ZS,5.711
AUS,2017,SL.UEM.TOTL.ZS,5.592
AUS,2018,SL.UEM.TOTL.ZS,5.3
AUS,2019,SL.UEM.TOTL.ZS,5.159
AUS,2020,SL.UEM.TOTL.ZS,6.456
AUS,2021,SL.UEM.TOTL.ZS,5.116
AUS,2022,SL.UEM.TOTL.ZS,3.728
AUS,2023,SL.UEM.TOTL.ZS,3.668
AUS,2024,SL.UEM.TOTL.ZS,4.072
AUT,1991,NY.GDP.PCAP.CD,22323.1312492943
AUT,1992,NY.GDP.PCAP.CD,24782.7118767063
AUT,1993,NY.GDP.PCAP.CD,23987.2037240657
AUT,1994,NY.GDP.PCAP.CD,25546.2460525087
AUT,1995,NY.GDP.PCAP.CD,30207.0674314652
AUT,1996,NY.GDP.PCAP.CD,29645.9451251491
AUT,1997,NY.GDP.PCAP.CD,26571.7523626508
AUT,1998,NY.GDP.PCAP.CD,27212.4642905708
AUT,1999,NY.GDP.PCAP.CD,27078.7081612201
AUT,2000,NY.GDP.PCAP.CD,24487.2974685956
AUT,2001,NY.GDP.PCAP.CD,24430.495982841
AUT,2002,NY.GDP.PCAP.CD,26334.862215032
AUT,2003,NY.GDP.PCAP.CD,32110.1159661425
AUT,2004,NY.GDP.PCAP.CD,36614.2506533707
AUT,2005,NY.GDP.PCAP.CD,38157.37022862
AUT,2006,NY.GDP.PCAP.CD,40382.2078298575
AUT,2007,NY.GDP.PCAP.CD,46622.9622913635
AUT,2008,NY.GDP.PCAP.CD,51581.3982361071
AUT,2009,NY.GDP.PCAP.CD,47857.4446635266
AUT,2010,NY.GDP.PCAP.CD,46611.1393420232
AUT,2011,NY.GDP.PCAP.CD,51116.8953522042
AUT,2012,NY.GDP.PCAP.CD,48250.4059142637
AUT,2013,NY.GDP.PCAP.CD,50305.3545774973
AUT,2014,NY.GDP.PCAP.CD,51314.9722616322
AUT,2015,NY.GDP.PCAP.CD,43915.228020857
AUT,2016,NY.GDP.PCAP.CD,45061.4993920192
AUT,2017,NY.GDP.PCAP.CD,47163.7425775142
AUT,2018,NY.GDP.PCAP.CD,51194.0749841299
AUT,2019,NY.GDP.PCAP.CD,49885.9947355204
AUT,2020,NY.GDP.PCAP.CD,48716.4098900349
AUT,2021,NY.GDP.PCAP.CD,53648.7190742245
AUT,2022,NY.GDP.PCAP.CD,52176.6649141178
AUT,2023,NY.GDP.PCAP.CD,56033.573792065
AUT,2024,NY.GDP.PCAP.CD,56833.1960472053
AUT,1991,SL.UEM.TOTL.ZS,3.42
AUT,1992,SL.UEM.TOTL.ZS,3.59
AUT,1993,SL.UEM.TOTL.ZS,4.25
AUT,1994,SL.UEM.TOTL.ZS,3.535
AUT,1995,SL.UEM.TOTL.ZS,4.345
